latitude,longitude,state_region,elevation_m,slope_deg,aspect_deg,curvature,rainfall_mm,soil_moisture,temperature_c,humidity_pct,land_cover,historical_landslide_count,days_since_previous_event,landslide,risk_category_prototype
19.360144,76.992364,Maharashtra,678.74,9.22,201.32,0.0422,67.97,0.9133,21.06,51.03,Grassland,5,658,1,MODERATE
19.365789,77.620519,Maharashtra,2168.06,9.57,67.97,0.142,295.21,0.4954,20.37,62.41,Forest,7,2882,1,MODERATE
25.74046,91.246557,Meghalaya,598.14,5.09,203.91,-0.0832,155.33,0.2802,24.47,75.2,Shrubland,6,3619,0,MODERATE
30.896065,77.993484,Uttarakhand,933.42,23.47,268.26,0.0038,29.55,0.2612,31.76,62.32,Built-up,2,1577,0,LOW
32.583642,78.928008,Himachal Pradesh,504.45,13.35,188.31,-0.0518,41.85,0.4698,30.29,67.14,Grassland,1,1842,0,LOW
15.366854,74.592869,Karnataka,360.73,12.27,246.67,-0.2036,326.1,0.2524,22.26,67.61,Cropland,7,248,1,MODERATE
30.246487,78.770846,Uttarakhand,719.18,7.54,325.07,0.0246,185.63,0.1273,27.61,60.31,Shrubland,7,884,0,LOW
26.120026,96.931665,Arunachal Pradesh,2291.91,19.01,96.42,0.3296,98.3,0.3588,14.17,53.29,Forest,3,3512,0,MODERATE
16.870001,77.370452,Maharashtra,1457.03,10.55,142.31,-0.1076,222.78,0.3618,18.82,53.92,Forest,8,3846,1,MODERATE
26.146773,92.676853,Meghalaya,1397.09,10.41,307.78,-0.4338,199.78,0.2858,27.96,60.08,Barren,1,460,0,MODERATE
12.486916,80.389615,Tamil Nadu,1750.27,26.86,335.44,-0.0195,114.89,0.6676,15.3,44.7,Forest,6,18,0,HIGH
26.199373,90.086998,Meghalaya,1439.04,4.37,98.73,0.3455,352.38,0.2058,19.89,55.06,Built-up,7,3604,0,HIGH
12.135154,79.893371,Tamil Nadu,1836.94,19.88,347.06,0.23,14.17,0.6761,18.77,45.99,Forest,4,248,0,MODERATE
25.145963,92.464772,Meghalaya,1234.44,15.26,216.99,0.055,488.08,0.7803,17.39,66.39,Built-up,9,1441,0,CRITICAL
30.864127,78.120397,Himachal Pradesh,1064.7,11.0,243.25,0.2955,20.76,0.5059,21.68,57.04,Forest,4,3481,0,LOW
20.240662,73.666142,Maharashtra,1159.87,7.19,226.42,-0.0383,148.98,0.3351,15.96,57.94,Shrubland,4,623,0,NO_RISK
18.041006,75.327148,Maharashtra,1542.37,5.34,167.09,0.0172,151.72,0.462,15.67,49.12,Grassland,5,109,0,LOW
33.456823,76.078351,Jammu and Kashmir,445.66,14.15,114.52,0.0943,285.78,0.4349,26.31,54.16,Built-up,9,3154,0,MODERATE
30.658759,80.264221,Uttarakhand,1040.06,10.53,137.49,-0.0808,184.14,0.0924,20.75,43.33,Forest,9,841,0,MODERATE
25.484494,88.161795,West Bengal,2216.49,18.84,76.24,0.1588,97.72,0.8641,16.28,59.83,Grassland,3,774,0,MODERATE
19.269886,79.948891,Maharashtra,617.03,18.35,104.54,0.2031,68.5,0.4177,16.57,56.58,Forest,3,2831,1,HIGH
25.016847,91.677236,Meghalaya,1334.6,6.6,192.86,-0.2207,233.8,0.5406,20.54,59.05,Cropland,4,1403,1,LOW
27.599771,88.002763,Sikkim,1485.45,20.86,353.37,-0.1397,35.47,0.5778,25.86,80.49,Shrubland,6,634,1,MODERATE
29.249628,96.715676,Arunachal Pradesh,1179.38,16.25,232.47,-0.1125,191.74,0.4511,22.16,62.51,Forest,6,2979,0,MODERATE
32.114381,76.028922,Himachal Pradesh,3254.79,10.54,69.03,0.0866,140.59,0.2525,7.42,40.63,Built-up,8,1230,0,MODERATE
12.733029,76.715832,Kerala,1902.7,1.14,274.33,-0.124,54.03,0.1317,17.35,61.08,Grassland,4,3092,0,NO_RISK
13.774263,74.024893,Karnataka,835.92,24.23,269.24,0.1259,233.2,0.6255,20.4,49.94,Forest,7,2701,0,MODERATE
25.702006,92.629063,Meghalaya,886.16,15.94,169.39,0.2729,71.18,0.3494,25.39,38.14,Cropland,4,1163,0,LOW
33.077429,75.942616,Himachal Pradesh,2494.11,20.2,300.42,-0.1363,126.15,0.3753,10.59,62.45,Cropland,4,2135,1,MODERATE
13.106785,75.260976,Karnataka,798.92,12.48,189.32,0.2464,195.74,0.3009,27.87,58.24,Shrubland,7,2630,0,LOW
12.144249,77.919983,Tamil Nadu,743.11,13.54,19.88,0.0289,171.44,0.4769,25.35,65.46,Barren,6,87,1,HIGH
8.889401,75.295223,Kerala,588.53,33.14,207.25,-0.0431,228.91,0.4296,26.88,65.8,Grassland,5,3255,0,MODERATE
31.396974,76.544794,Himachal Pradesh,1921.12,12.67,68.77,0.1883,71.81,0.5703,16.33,60.71,Shrubland,4,3217,0,MODERATE
25.355061,89.732309,Meghalaya,816.35,20.35,343.55,-0.0809,150.13,0.7578,27.77,56.63,Cropland,12,1296,1,HIGH
10.25464,74.960174,Kerala,1325.47,13.46,80.48,-0.1524,31.49,0.5647,25.26,49.99,Cropland,1,2234,0,LOW
33.072092,74.631125,Jammu and Kashmir,1778.94,8.1,249.21,-0.1263,157.24,0.6683,13.58,61.28,Cropland,7,3264,1,HIGH
25.29518,88.24198,West Bengal,213.64,15.56,17.27,-0.1097,59.4,0.8065,27.67,56.04,Forest,3,2899,0,LOW
32.519335,76.380145,Himachal Pradesh,954.68,17.2,343.33,-0.0632,137.09,0.5737,20.05,69.6,Shrubland,6,1194,1,MODERATE
17.14118,77.67257,Maharashtra,1757.41,16.55,18.67,-0.0951,269.29,0.4239,16.89,49.55,Built-up,12,2544,0,CRITICAL
18.135906,74.624646,Maharashtra,1463.88,8.46,310.72,0.0172,93.65,0.5746,22.17,56.42,Grassland,5,978,1,LOW
27.207709,88.052744,Sikkim,911.76,8.7,191.21,-0.2101,199.53,0.6846,30.29,67.52,Forest,6,397,0,MODERATE
25.943434,91.573263,Meghalaya,1910.89,28.38,252.41,0.2395,118.18,0.2505,21.27,51.84,Forest,3,3978,0,LOW
31.863705,75.613693,Himachal Pradesh,1288.25,17.83,323.19,-0.0335,25.67,0.7996,24.62,53.11,Shrubland,3,591,1,HIGH
29.6868,77.78546,Uttarakhand,545.24,8.95,49.85,-0.2033,97.74,0.6488,23.89,57.1,Forest,8,2335,0,LOW
27.494919,91.869889,Arunachal Pradesh,1008.25,27.2,16.44,0.1675,188.24,0.3822,25.23,63.78,Shrubland,5,2966,0,MODERATE
30.097839,79.169309,Uttarakhand,1419.34,40.61,176.03,-0.155,79.44,0.4209,11.51,56.86,Forest,4,1679,1,HIGH
27.117626,92.534912,Arunachal Pradesh,305.61,13.67,355.63,-0.1947,124.03,0.4611,25.51,42.23,Shrubland,2,2887,1,MODERATE
16.79691,76.124514,Maharashtra,1854.64,8.42,269.69,0.1976,127.38,0.4665,19.34,45.59,Forest,7,3017,1,MODERATE
26.018784,91.93735,Meghalaya,441.58,15.2,111.95,-0.1481,38.52,0.3705,33.18,64.03,Cropland,3,3578,0,LOW
29.151227,79.755253,Uttarakhand,554.39,17.71,13.02,0.5959,243.69,0.741,25.01,58.9,Built-up,3,534,0,MODERATE
12.022036,76.081967,Kerala,2706.06,7.02,342.28,-0.2192,82.02,0.3373,8.38,56.0,Cropland,2,3925,0,LOW
8.617364,79.118167,Tamil Nadu,1137.55,20.25,55.44,-0.0489,316.86,0.6624,16.22,64.18,Forest,9,1893,1,HIGH
12.214954,76.035155,Kerala,460.83,45.05,178.05,0.1502,33.44,0.5367,26.55,58.6,Forest,1,3003,1,HIGH
26.606516,92.342159,Arunachal Pradesh,2145.61,13.67,59.41,0.0046,151.62,0.6677,14.15,62.93,Grassland,3,800,0,MODERATE
13.236188,76.370265,Karnataka,1244.19,24.94,305.79,-0.1634,102.5,0.7887,20.0,50.4,Forest,2,3373,0,MODERATE
28.371426,93.591278,Arunachal Pradesh,2214.55,4.8,132.46,-0.0078,383.81,0.219,10.27,61.4,Forest,7,1545,0,LOW
31.569646,78.627182,Himachal Pradesh,805.29,6.26,10.75,0.1872,305.14,0.3474,29.82,62.58,Shrubland,16,2733,1,LOW
20.60172,73.412323,Maharashtra,610.34,25.33,133.57,-0.3824,196.02,0.4779,19.2,42.59,Forest,5,2234,0,MODERATE
18.54162,77.9646,Maharashtra,1673.75,22.67,280.08,0.2562,467.73,0.1766,22.56,49.42,Built-up,13,60,1,CRITICAL
27.933901,88.203582,Sikkim,913.48,9.96,192.07,0.1924,267.03,0.5957,23.83,71.82,Forest,5,753,0,MODERATE
25.409892,91.882769,Meghalaya,3493.57,8.91,340.23,0.1634,53.77,0.5704,6.09,69.75,Grassland,1,1866,0,MODERATE
31.953766,76.030006,Himachal Pradesh,1502.7,26.8,312.61,-0.2316,170.37,0.8697,16.68,45.17,Forest,3,2770,1,HIGH
25.887032,88.508248,West Bengal,1594.85,9.27,230.73,-0.114,112.71,0.5613,15.05,59.07,Cropland,7,31,0,LOW
26.160522,92.636009,Meghalaya,191.22,25.96,156.31,-0.2699,141.06,0.9038,26.83,60.31,Built-up,6,2898,1,HIGH
27.986309,88.593214,Sikkim,1288.7,5.65,123.1,0.0911,135.21,0.6277,22.87,49.88,Cropland,4,3856,0,MODERATE
27.189773,88.54803,West Bengal,507.39,12.14,353.38,-0.1058,118.25,0.1655,30.26,67.67,Cropland,1,2372,0,NO_RISK
16.080859,73.998224,Maharashtra,1438.86,6.93,163.02,-0.3354,53.64,0.9272,25.14,53.25,Shrubland,1,3487,0,MODERATE
25.37936,90.259141,Meghalaya,707.57,12.83,55.27,-0.1147,20.41,0.7206,21.59,57.84,Cropland,1,2888,0,MODERATE
13.949871,77.165794,Karnataka,276.16,6.64,171.84,-0.0763,79.97,0.1575,25.8,54.1,Forest,2,2974,0,LOW
25.527985,88.161116,West Bengal,2080.26,12.53,295.88,-0.2942,56.74,0.6251,16.17,45.25,Cropland,3,995,0,MODERATE
25.167417,91.298694,Meghalaya,3195.04,11.95,89.91,0.0481,139.42,0.2355,9.43,67.78,Forest,2,663,1,LOW
20.455335,72.845047,Maharashtra,1218.18,4.56,193.97,-0.3984,104.18,0.4556,23.85,50.69,Grassland,3,1736,1,MODERATE
28.848592,78.602854,Uttarakhand,440.04,26.83,3.0,-0.0054,92.1,0.478,22.77,67.53,Forest,2,1076,1,MODERATE
9.018491,78.676906,Tamil Nadu,1223.65,8.08,130.51,-0.0588,51.05,0.434,19.03,34.28,Forest,2,3113,1,MODERATE
9.060809,77.124999,Kerala,540.36,24.03,329.05,0.1887,30.83,0.5643,22.59,50.85,Forest,1,1133,1,MODERATE
25.434238,91.828855,Meghalaya,1942.85,5.6,15.47,-0.2226,29.95,0.7547,21.63,50.68,Grassland,1,2120,1,MODERATE
27.597044,88.452817,Sikkim,1219.91,36.89,346.68,0.0376,246.94,0.2885,20.37,67.54,Cropland,6,2055,0,HIGH
12.392018,77.555375,Karnataka,2730.73,17.76,113.49,0.128,117.7,0.4535,17.31,54.81,Forest,7,3632,1,MODERATE
31.532873,78.963848,Himachal Pradesh,1261.17,1.56,312.92,0.018,42.28,0.7489,17.75,68.7,Grassland,4,1267,0,HIGH
31.222282,76.497333,Himachal Pradesh,2620.4,21.29,288.47,0.0303,47.58,0.4903,11.31,54.43,Forest,2,382,0,MODERATE
8.318833,75.699625,Kerala,1385.42,25.91,76.66,-0.0104,156.47,0.5374,26.58,52.08,Forest,7,3377,0,HIGH
26.676767,89.840398,West Bengal,2373.81,16.92,246.92,-0.0035,150.33,0.7023,9.82,51.13,Barren,7,1948,0,HIGH
29.973488,80.474229,Uttarakhand,2104.21,11.24,278.77,0.0164,81.1,0.7773,8.72,50.79,Forest,3,468,1,CRITICAL
25.948205,91.073419,Meghalaya,3369.18,7.82,306.72,-0.0202,74.77,0.2722,6.29,64.79,Shrubland,6,1361,0,LOW
17.54847,74.030876,Karnataka,575.74,3.41,37.84,-0.473,12.91,0.6428,24.93,68.6,Forest,5,2462,0,LOW
26.192247,88.493868,West Bengal,1585.12,9.98,239.66,0.0284,72.83,0.7484,13.26,76.17,Forest,3,3079,1,MODERATE
25.615461,89.271155,West Bengal,1496.29,11.69,341.07,0.0347,123.97,0.6302,18.31,82.59,Cropland,6,3582,0,LOW
31.433507,77.612835,Uttarakhand,2126.77,9.47,325.52,0.2479,376.7,0.8313,16.53,56.7,Shrubland,9,3732,1,HIGH
19.643218,77.525354,Maharashtra,236.83,2.32,290.58,0.1181,200.68,0.8073,22.38,68.67,Forest,5,2614,0,NO_RISK
31.28397,79.095001,Uttarakhand,2676.26,17.49,325.35,0.0297,358.45,0.4598,15.33,61.32,Built-up,10,2797,1,HIGH
27.558456,88.077499,Sikkim,1524.68,14.57,266.04,-0.0078,227.34,0.7605,15.65,59.07,Cropland,6,2680,1,HIGH
28.869235,93.676567,Arunachal Pradesh,807.85,9.86,72.99,0.2191,115.68,0.4737,25.1,71.91,Cropland,3,1877,1,LOW
26.090416,90.625578,Meghalaya,1214.86,9.45,294.48,0.0546,130.4,0.3907,20.29,58.75,Forest,3,2755,0,LOW
26.379728,96.604456,Arunachal Pradesh,1977.41,16.82,283.78,0.0796,57.96,0.6306,19.17,51.59,Forest,5,2666,0,MODERATE
18.11664,78.335522,Karnataka,762.05,16.61,45.95,-0.0574,110.33,0.55,19.51,51.32,Shrubland,6,92,0,MODERATE
25.962817,91.191441,Meghalaya,1224.99,2.57,308.99,0.0011,142.4,0.7705,22.97,51.16,Forest,9,3313,0,MODERATE
32.507244,77.55314,Himachal Pradesh,868.18,23.59,276.08,-0.0806,184.33,0.8946,18.2,41.85,Grassland,6,2430,1,HIGH
26.849579,88.278152,West Bengal,2840.82,5.86,231.8,-0.0128,314.28,0.5341,14.49,56.58,Cropland,3,113,1,MODERATE
31.212163,80.581948,Uttarakhand,1022.85,52.24,194.68,0.0358,126.05,0.2693,23.06,63.87,Forest,6,3509,1,CRITICAL
27.643619,88.320122,Sikkim,978.48,10.34,261.0,0.1009,111.46,0.4436,22.8,51.77,Cropland,4,1051,1,MODERATE
8.291697,74.955908,Kerala,638.99,22.16,23.12,0.1003,103.36,0.6794,27.89,71.2,Forest,4,3971,0,HIGH
12.290857,76.014738,Kerala,3728.41,29.97,237.99,0.1099,45.26,0.3922,2.11,76.62,Shrubland,3,3120,0,HIGH
17.872451,78.185784,Maharashtra,1374.31,11.58,328.82,0.1176,135.49,0.8211,13.2,57.71,Barren,3,3355,1,HIGH
26.055762,91.527366,Meghalaya,768.2,19.62,139.44,-0.2409,55.06,0.8572,19.06,62.2,Forest,3,1284,1,MODERATE
13.069012,77.225791,Tamil Nadu,807.77,31.91,231.01,-0.2535,141.02,0.4293,25.22,74.87,Barren,9,676,1,MODERATE
31.844783,77.974504,Himachal Pradesh,163.22,10.38,66.24,-0.0621,119.0,0.5628,29.03,71.14,Forest,5,2688,0,LOW
25.395664,92.260401,Meghalaya,1055.23,17.96,117.39,-0.2011,70.39,0.2321,19.96,54.79,Forest,1,962,1,MODERATE
27.287868,88.365129,Sikkim,1087.85,15.28,170.09,-0.1462,3.98,0.4669,20.6,46.94,Forest,0,-1,0,LOW
33.011121,76.624018,Himachal Pradesh,1232.82,11.46,143.02,0.4933,73.22,0.6374,21.15,51.5,Built-up,4,3691,1,MODERATE
9.917579,76.026489,Kerala,738.64,9.01,173.74,0.2065,100.84,0.8071,23.95,79.92,Barren,2,933,0,MODERATE
30.325349,77.150293,Himachal Pradesh,1276.73,14.55,108.79,-0.0153,44.13,0.789,24.78,61.33,Shrubland,0,-1,1,MODERATE
11.782048,77.108822,Kerala,2509.18,13.2,96.75,-0.1921,198.08,0.4737,10.79,58.86,Forest,12,1754,1,HIGH
9.454777,76.794795,Tamil Nadu,1410.95,32.34,149.32,0.0928,114.87,0.5963,19.93,43.17,Forest,5,559,1,HIGH
11.536443,76.060361,Karnataka,224.44,8.48,232.86,-0.0124,114.02,0.2948,29.46,59.12,Forest,5,2640,1,LOW
17.093822,73.291648,Maharashtra,2294.3,21.2,332.42,-0.1138,82.21,0.6724,16.67,59.39,Forest,4,1154,0,MODERATE
27.831254,88.570616,Sikkim,795.91,18.4,177.39,0.1227,94.05,0.5233,25.91,59.96,Shrubland,4,2620,0,LOW
18.801453,75.040823,Maharashtra,1770.33,21.09,314.04,-0.0811,197.31,0.6284,19.18,54.82,Grassland,5,1422,1,CRITICAL
8.531442,77.229393,Kerala,1743.32,12.69,219.15,0.1958,24.97,0.904,10.55,75.31,Grassland,3,841,0,MODERATE
26.269393,87.544494,West Bengal,2624.14,10.46,316.3,-0.1009,82.36,0.9274,17.09,63.62,Forest,5,3864,0,HIGH
26.829486,87.885729,West Bengal,4299.97,41.84,132.73,0.1241,62.69,0.2019,2.8,54.44,Forest,4,341,1,CRITICAL
29.720534,78.00828,Uttarakhand,1023.93,7.85,333.34,0.082,38.67,0.6035,23.63,56.17,Forest,5,3051,0,NO_RISK
8.64681,77.309561,Tamil Nadu,613.04,14.5,317.54,0.0938,195.83,0.1798,16.3,60.0,Forest,4,3206,0,LOW
13.280249,77.626153,Tamil Nadu,1384.04,13.17,8.57,0.0466,304.43,0.6866,18.56,68.51,Forest,7,3489,1,HIGH
16.07777,77.020106,Karnataka,521.1,20.72,15.6,-0.2337,92.3,0.373,29.47,60.56,Forest,6,2381,1,LOW
8.868951,77.23722,Kerala,312.89,12.87,147.88,0.2424,3.2,0.8714,19.85,58.3,Forest,3,986,0,LOW
30.799595,78.272,Uttarakhand,2204.85,18.1,197.0,-0.2709,86.93,0.7301,17.5,56.14,Built-up,7,805,0,HIGH
9.26757,75.11406,Kerala,737.92,14.86,250.78,-0.2002,102.05,0.7131,25.5,66.09,Cropland,5,820,0,MODERATE
34.864199,76.548444,Jammu and Kashmir,2657.44,15.65,326.58,0.2123,20.01,0.4521,17.03,61.49,Shrubland,3,29,0,MODERATE
31.322233,79.893172,Uttarakhand,1842.28,8.88,247.98,0.1473,244.0,0.4911,18.45,57.17,Built-up,4,2174,1,MODERATE
29.437542,94.559273,Arunachal Pradesh,766.45,34.57,24.72,-0.4608,280.66,0.8824,18.6,71.66,Built-up,7,2691,1,CRITICAL
8.365075,78.586926,Tamil Nadu,1274.26,27.2,219.03,0.0385,69.55,0.0819,20.5,60.24,Forest,4,938,0,LOW
35.084456,77.162087,Jammu and Kashmir,3211.21,14.12,13.03,0.019,270.7,0.6589,10.18,53.53,Barren,9,2269,1,HIGH
26.030471,90.706564,Meghalaya,907.91,37.09,114.19,-0.1831,163.62,0.6543,21.33,44.66,Grassland,10,2683,1,HIGH
26.282387,95.719058,Arunachal Pradesh,880.62,12.7,161.92,0.1167,81.02,0.7239,18.77,49.97,Cropland,3,322,1,MODERATE
28.744033,92.270421,Arunachal Pradesh,2101.02,12.13,216.92,-0.1658,155.52,0.1087,13.84,52.26,Cropland,5,3400,0,MODERATE
25.068772,88.095214,West Bengal,2128.46,8.76,79.06,0.1412,139.92,0.7392,13.89,74.25,Grassland,5,3500,1,HIGH
26.240398,92.363691,Arunachal Pradesh,3497.68,4.51,151.09,0.047,118.86,0.1583,9.14,63.33,Forest,6,2172,0,LOW
12.008978,75.157491,Kerala,1459.98,4.64,244.92,-0.2125,77.38,0.9332,14.33,51.32,Forest,5,2438,1,HIGH
32.531117,78.227973,Himachal Pradesh,809.3,22.26,75.2,-0.2168,49.3,0.5427,19.69,69.65,Built-up,6,2856,0,MODERATE
30.756279,75.819707,Himachal Pradesh,748.68,14.14,162.07,0.3349,278.37,0.7691,23.65,59.06,Forest,6,2835,1,HIGH
32.507518,76.829777,Himachal Pradesh,884.45,19.71,175.4,0.1448,24.35,0.4584,27.34,61.83,Forest,3,100,1,LOW
20.243605,80.176245,Maharashtra,380.04,7.37,48.73,0.195,141.82,0.736,23.31,74.33,Barren,3,2518,0,MODERATE
34.865216,74.029801,Jammu and Kashmir,500.33,16.23,304.65,-0.1362,567.7,0.984,21.16,66.12,Grassland,4,1827,1,HIGH
28.869762,78.700722,Uttarakhand,2524.09,4.46,324.38,0.0434,335.09,0.7378,14.38,55.71,Forest,9,1683,1,HIGH
34.953735,76.511481,Jammu and Kashmir,3078.61,10.44,17.16,0.3457,121.2,0.251,8.16,48.21,Built-up,8,541,1,MODERATE
29.948856,78.464396,Uttarakhand,2183.6,3.7,34.63,0.1137,19.96,0.359,11.5,51.71,Forest,1,1136,0,LOW
32.823671,78.285949,Himachal Pradesh,769.09,11.61,322.27,-0.3151,93.03,0.6052,23.38,58.49,Forest,3,1325,0,LOW
26.728536,91.962796,Arunachal Pradesh,654.34,16.38,55.6,-0.0179,278.26,0.6929,19.2,68.67,Shrubland,7,1036,0,MODERATE
26.552123,92.517215,Arunachal Pradesh,178.44,47.35,99.35,-0.2796,66.79,0.4889,20.74,42.71,Grassland,7,1201,1,CRITICAL
34.881694,75.81533,Jammu and Kashmir,3815.52,32.97,173.39,0.1119,59.02,0.7983,0.82,70.95,Shrubland,2,448,1,CRITICAL
29.741781,79.427284,Uttarakhand,1123.62,34.25,165.44,-0.1059,188.58,0.5109,18.02,64.72,Built-up,2,939,1,CRITICAL
34.380412,76.307104,Jammu and Kashmir,702.43,16.89,328.58,-0.0817,49.62,0.5848,23.49,44.84,Forest,6,3043,1,MODERATE
12.496595,76.781785,Tamil Nadu,530.25,8.86,12.77,-0.2614,60.01,0.9496,29.69,77.66,Forest,3,1023,0,NO_RISK
25.937063,89.256103,West Bengal,599.02,7.68,69.36,0.0888,76.6,0.6852,23.62,45.57,Forest,5,3111,1,MODERATE
18.796685,80.255668,Maharashtra,1014.94,24.91,212.45,0.0234,22.97,0.66,22.22,54.51,Forest,2,212,0,MODERATE
25.38986,89.64441,West Bengal,657.95,15.87,141.31,-0.2123,128.2,0.186,23.14,58.22,Forest,6,1159,0,LOW
34.470487,75.84066,Jammu and Kashmir,1946.93,26.07,11.11,0.3227,234.65,0.4403,18.75,61.53,Forest,14,237,1,CRITICAL
27.811619,88.234968,Sikkim,2540.01,15.43,170.78,0.2612,89.93,0.8242,12.16,71.52,Barren,4,386,1,HIGH
32.923902,76.543775,Jammu and Kashmir,1150.26,15.94,100.85,-0.0633,86.96,0.6776,30.16,56.84,Forest,2,456,0,MODERATE
26.000177,91.102526,Meghalaya,2434.57,20.48,213.26,-0.3418,252.76,0.7464,13.39,48.91,Built-up,8,2051,1,CRITICAL
35.335486,75.124787,Jammu and Kashmir,1993.39,15.92,66.85,0.0289,175.59,0.2742,18.44,65.48,Forest,6,3844,0,LOW
34.498907,75.325905,Jammu and Kashmir,671.52,9.04,309.89,-0.328,388.56,0.9655,23.6,65.28,Shrubland,13,3516,0,HIGH
9.562373,80.078523,Tamil Nadu,873.29,22.24,336.93,0.0652,122.15,0.4341,21.31,61.09,Barren,3,3025,1,MODERATE
13.127446,78.284758,Karnataka,92.86,15.87,341.38,0.18,60.05,0.7413,20.15,63.55,Forest,3,3572,1,MODERATE
25.842044,90.318883,Meghalaya,974.52,3.05,74.37,0.0076,202.68,0.6546,15.6,64.38,Forest,3,3940,1,HIGH
15.641337,79.921478,Maharashtra,1885.15,23.95,24.34,-0.0283,47.42,0.8414,15.75,46.78,Grassland,4,650,1,CRITICAL
27.171474,88.004363,Sikkim,5200.0,8.56,199.72,-0.2323,85.71,0.9567,2.53,47.62,Forest,2,700,0,MODERATE
26.59231,92.988111,Arunachal Pradesh,3059.89,10.62,148.05,0.0085,331.02,0.5323,11.61,85.48,Grassland,6,513,1,MODERATE
16.024761,75.795279,Karnataka,1251.33,23.46,320.59,-0.1103,62.48,0.3104,23.72,62.75,Forest,3,1572,0,LOW
16.941231,76.755598,Karnataka,454.56,7.16,237.15,-0.1387,89.01,0.4758,22.71,42.4,Cropland,5,1258,0,LOW
27.368494,88.057985,Sikkim,916.33,6.79,278.03,0.1956,176.76,0.4655,23.31,70.22,Cropland,9,2979,0,NO_RISK
33.574247,73.803573,Jammu and Kashmir,488.03,19.08,185.48,-0.0287,95.04,0.8752,27.18,52.85,Forest,4,1485,1,HIGH
17.273285,80.085338,Maharashtra,2720.88,14.78,21.83,0.0631,237.58,0.365,11.98,56.89,Shrubland,6,2372,0,MODERATE
33.176207,73.997709,Jammu and Kashmir,888.59,21.96,295.14,0.0288,62.33,0.4073,20.71,60.17,Cropland,2,3021,1,NO_RISK
25.200081,88.163092,West Bengal,3228.15,19.93,25.69,0.2207,214.23,0.7374,7.0,63.44,Cropland,6,2978,0,MODERATE
8.327515,77.124136,Kerala,2564.26,21.03,222.94,0.2217,81.51,0.5066,13.42,58.39,Cropland,2,259,1,MODERATE
19.021531,74.74925,Maharashtra,1082.43,22.31,48.44,-0.1202,81.78,0.4389,20.9,50.41,Forest,4,269,0,MODERATE
31.059566,79.812308,Uttarakhand,2092.38,19.03,158.08,0.0915,86.57,0.4618,17.15,63.61,Forest,6,498,1,MODERATE
29.00149,94.942147,Arunachal Pradesh,2189.88,8.95,223.32,-0.0507,216.84,0.8055,14.5,64.84,Forest,4,3000,0,HIGH
32.592106,74.33437,Jammu and Kashmir,3973.33,9.71,282.43,0.1381,67.9,0.3421,0.75,51.38,Forest,5,3093,1,LOW
18.010746,76.428073,Maharashtra,891.47,14.75,199.77,0.2554,43.78,0.8122,25.38,61.74,Forest,3,2134,1,MODERATE
26.914765,87.990285,West Bengal,2802.31,23.03,198.35,-0.137,113.74,0.1016,11.54,45.42,Barren,5,2022,1,HIGH
32.573772,76.728692,Himachal Pradesh,2036.17,8.54,317.35,0.1165,131.35,0.8366,11.38,49.83,Cropland,2,1157,1,MODERATE
32.022142,75.801512,Himachal Pradesh,1279.18,18.98,89.09,-0.3634,344.86,0.3804,18.68,53.65,Grassland,6,3682,0,MODERATE
11.211906,74.915807,Kerala,2743.6,15.35,260.42,0.009,215.34,0.4283,10.25,58.06,Cropland,5,1089,1,HIGH
30.655856,76.238356,Himachal Pradesh,849.79,16.81,163.58,0.1422,136.92,0.7287,20.9,54.45,Grassland,4,2398,1,MODERATE
30.318425,80.102778,Uttarakhand,560.37,27.08,92.16,0.2123,132.33,0.7889,21.13,59.02,Forest,2,1456,0,MODERATE
9.998888,75.186161,Kerala,1348.18,5.33,205.09,0.0331,57.63,0.6265,20.96,66.65,Built-up,0,-1,1,MODERATE
32.565094,73.614465,Jammu and Kashmir,464.77,17.58,317.3,-0.0496,131.51,0.7868,26.78,62.64,Cropland,5,2912,1,HIGH
13.474417,80.066436,Tamil Nadu,358.18,23.08,206.88,-0.1423,230.07,0.7175,27.77,67.57,Cropland,8,1659,1,MODERATE
25.052146,87.01238,West Bengal,1418.23,19.53,135.61,-0.2227,254.85,0.7421,21.47,63.19,Built-up,12,3112,1,CRITICAL
34.392059,73.756169,Jammu and Kashmir,1737.61,5.0,7.4,-0.0455,24.19,0.7234,16.16,60.78,Forest,5,3879,1,LOW
11.442181,77.320784,Kerala,3844.47,55.0,180.3,0.0376,9.86,0.7203,-1.0,56.0,Forest,4,1216,1,CRITICAL
32.236508,76.447156,Jammu and Kashmir,2338.51,9.48,349.57,-0.0691,57.51,0.4148,12.13,47.09,Barren,6,1140,0,LOW
27.572854,88.045167,Sikkim,545.35,8.93,165.0,-0.1239,137.38,0.4535,26.77,70.22,Barren,2,330,0,MODERATE
12.337042,75.340722,Kerala,284.54,7.17,55.74,-0.0447,356.84,0.1948,28.68,65.06,Grassland,11,1370,1,LOW
34.631416,75.832251,Jammu and Kashmir,815.66,15.02,76.5,-0.0933,24.71,0.6719,24.57,45.0,Built-up,2,1392,1,HIGH
34.367919,74.247086,Jammu and Kashmir,1794.51,20.57,202.08,-0.2007,182.54,0.4613,13.95,64.13,Forest,9,460,0,MODERATE
12.679588,76.379551,Tamil Nadu,3087.43,27.18,307.81,-0.1802,65.11,0.8196,11.14,56.52,Forest,3,2956,1,CRITICAL
